genre,file_number,spectral_centroid,spectral_flux_mean,chroma_features,tonal_centroid,tempo,hnr
jazz,7,1343.754262,26623.725,"[0.3333195149898529, 0.3749678134918213, 0.27632424235343933, 0.35325509309768677, 0.2594967484474182, 0.3673306107521057, 0.22096262872219086, 0.20843349397182465, 0.2190660834312439, 0.223466157913208, 0.4206192195415497, 0.2788941562175751]","[[ 0.00067204 -0.00026488 -0.00139439 ... -0.00045341  0.00019405
   0.0003969 ]
 [-0.00605734 -0.00619068 -0.00576403 ... -0.0171349  -0.01699089
  -0.01360919]
 [ 0.01859502  0.01952758  0.01693583 ...  0.02036287  0.02052105
   0.01669932]
 [ 0.01200697  0.01309873  0.01419315 ... -0.00784905 -0.00660539
  -0.00499579]
 [ 0.0013935   0.00063813 -0.00081161 ...  0.00534289  0.00653021
   0.0087946 ]
 [ 0.00257283  0.00220536  0.00146746 ...  0.0039337   0.00098904
   0.00029426]]",123.046875,-29.268229
jazz,8,733.6195412,40253.066,"[0.596154510974884, 0.5630937814712524, 0.5501562356948853, 0.5745195150375366, 0.5391929149627686, 0.5954669117927551, 0.6045787334442139, 0.6869934797286987, 0.583975613117218, 0.5872200131416321, 0.7170367240905762, 0.571463942527771]","[[-0.00131852 -0.00059807 -0.00102739 ...  0.00555869  0.00676261
   0.00396535]
 [ 0.00568337  0.00579907  0.00395298 ...  0.00050971  0.0002896
   0.00243493]
 [ 0.00237136  0.0022126   0.00279599 ... -0.00079169 -0.00040279
  -0.00618415]
 [ 0.00903971  0.01111235  0.01158745 ...  0.00595842  0.00594825
   0.0045149 ]
 [-0.00047558 -0.00300788 -0.0024498  ... -0.00130815 -0.00203826
  -0.00192983]
 [ 0.00095165  0.00226811  0.00141723 ... -0.00201756 -0.00359609
  -0.00323531]]",109.9567819,-127.58258
jazz,9,614.081095,23365.547,"[0.3585984706878662, 0.510813295841217, 0.4210365116596222, 0.3595463037490845, 0.41778838634490967, 0.3883512318134308, 0.4758368730545044, 0.41861483454704285, 0.5190002918243408, 0.4305230677127838, 0.425885945558548, 0.4359918236732483]","[[ 2.43494592e-03  3.12205836e-03  1.76315389e-03 ...  5.82955830e-03
   1.36067634e-03 -6.53371187e-04]
 [-4.69337518e-03 -7.03567812e-03 -6.56987514e-03 ... -4.23291430e-03
  -3.67568492e-03 -3.37773056e-03]
 [ 5.36340475e-03  5.19567728e-03  9.84404981e-03 ...  1.65937319e-02
   1.27451643e-02  1.70505717e-02]
 [ 6.51627779e-05  1.52142048e-02  1.86914429e-02 ...  6.81532919e-03
   6.82672113e-03  8.12041014e-03]
 [ 6.18529530e-04  3.11786037e-04  2.29138315e-03 ...  3.25984526e-04
   2.47856059e-03  3.57507687e-03]
 [ 2.75045075e-03  2.84332782e-04 -1.63647719e-03 ... -6.30663708e-04
   3.62614170e-04  5.64903021e-05]]",112.3471467,-117.45016
jazz,11,1321.399921,40467.914,"[0.560958206653595, 0.4221852123737335, 0.564454972743988, 0.5083016157150269, 0.4328113794326782, 0.576055109500885, 0.44265663623809814, 0.5169297456741333, 0.42536661028862, 0.5477067232131958, 0.5319097638130188, 0.4593327045440674]","[[ 3.22747357e-03  2.46825759e-03  2.49727138e-03 ... -6.89570461e-03
  -3.67265665e-03  4.13530406e-04]
 [-9.61861263e-03 -1.00837461e-02 -1.11896479e-02 ...  4.61258580e-04
  -3.38868651e-04 -2.50658481e-03]
 [ 2.90817320e-02  2.98974663e-02  2.72466987e-02 ...  1.46065280e-02
   1.94696859e-02  1.47904679e-02]
 [ 1.12350211e-02  7.10955262e-03  4.76606190e-04 ...  1.21229291e-02
   8.60633701e-03  4.96835262e-03]
 [ 2.95522783e-04 -2.64875856e-03 -3.49928708e-03 ...  7.96603614e-03
   7.78507558e-03  2.46907558e-03]
 [ 3.12484987e-03  2.73182616e-03 -8.56630504e-05 ...  2.05331482e-03
   3.01428512e-03  2.76024081e-03]]",132.5120192,-64.51135
jazz,13,839.8357901,41511.516,"[0.530446469783783, 0.4786529839038849, 0.46718040108680725, 0.45637840032577515, 0.47807180881500244, 0.5086850523948669, 0.5057157278060913, 0.5609153509140015, 0.578197181224823, 0.6315493583679199, 0.5730841159820557, 0.4689747393131256]","[[ 0.00301244  0.00314802  0.00012457 ...  0.00651384  0.00383557
  -0.00032434]
 [ 0.00133993 -0.00102549 -0.00094368 ... -0.00095335  0.00325586
   0.00427349]
 [ 0.0101812   0.00949854  0.00737121 ...  0.01396595  0.020102
   0.01856813]
 [ 0.01876026  0.01544296  0.01434182 ...  0.00695306  0.00694696
   0.01385865]
 [ 0.00238869  0.00462821  0.00305987 ...  0.00155456  0.00179753
   0.00282677]
 [-0.00353116 -0.00609784 -0.00590117 ... -0.00234743 -0.00280339
  -0.00420499]]",117.4538352,-93.00621
jazz,14,1386.459164,19653.328,"[0.4211302101612091, 0.23771531879901886, 0.38976261019706726, 0.3108319342136383, 0.42213496565818787, 0.36992308497428894, 0.283089280128479, 0.3643565773963928, 0.24931275844573975, 0.3059350848197937, 0.29364585876464844, 0.33869826793670654]","[[ 0.00893288  0.00948587  0.00743677 ...  0.00882436  0.00948355
   0.00664832]
 [ 0.00296181  0.00231824  0.00106145 ... -0.00479656 -0.00309274
  -0.00118683]
 [ 0.00020228  0.00081647  0.0066262  ... -0.01096817 -0.01051053
  -0.01445796]
 [-0.00789993 -0.00715981 -0.01040141 ...  0.0153197   0.01504029
   0.01268253]
 [-0.00235047 -0.00423138 -0.00786187 ... -0.00245396 -0.00202271
  -0.00260107]
 [ 0.00236192  0.00249842  0.00122139 ... -0.00730355 -0.00568893
  -0.00623108]]",129.1992188,-8.685349
jazz,15,1270.371755,43212.23,"[0.5591814517974854, 0.5184164047241211, 0.5008013248443604, 0.5748372077941895, 0.5322933793067932, 0.5477935671806335, 0.5149061679840088, 0.5440728068351746, 0.5820350050926208, 0.5539892911911011, 0.5270633101463318, 0.4680405557155609]","[[ 0.00312352  0.0046147   0.00203301 ... -0.01028019 -0.01044364
  -0.00641676]
 [-0.00196794 -0.00242038 -0.00463019 ... -0.00760417 -0.01058424
  -0.00748245]
 [ 0.0065807   0.00770244  0.00410976 ...  0.01916352  0.02029523
   0.01216564]
 [ 0.00189754 -0.00142398 -0.00261414 ...  0.02317329  0.02493656
   0.02128229]
 [ 0.00244569  0.00427162  0.00294303 ...  0.00630466  0.00500664
   0.00309868]
 [ 0.00030537  0.00107243  0.00122238 ...  0.00180558 -0.00519584
  -0.0077634 ]]",117.4538352,-74.50783
jazz,16,1407.83117,30174.408,"[0.44512736797332764, 0.350705087184906, 0.36285853385925293, 0.41631045937538147, 0.34932684898376465, 0.4196474254131317, 0.4376559555530548, 0.3654625415802002, 0.38009336590766907, 0.37008166313171387, 0.37039774656295776, 0.5179004073143005]","[[-8.48317392e-04  1.87272615e-03  1.88481001e-03 ... -4.07124824e-04
  -6.19483518e-05  7.69715142e-04]
 [-1.00971674e-02 -1.15398634e-02 -1.35687407e-02 ... -4.80434056e-04
   6.82646574e-04 -1.63796857e-03]
 [ 1.19483322e-02  1.54914483e-02  1.41204149e-02 ...  9.11146402e-04
   2.63169408e-04  4.02077287e-03]
 [-2.58283317e-03 -4.20287251e-03 -1.49957836e-03 ...  4.98647988e-03
   7.33717531e-03  7.91164488e-03]
 [ 6.79887585e-03  5.35147526e-03  5.65822198e-03 ...  2.58411205e-03
   2.96552585e-03  1.93570149e-03]
 [-1.76783651e-05  6.71250746e-04 -8.87865201e-04 ...  1.40937418e-03
   7.56170601e-04  9.68592241e-04]]",143.5546875,-44.876842
jazz,17,1208.443763,40070.066,"[0.5490394830703735, 0.5430322289466858, 0.5306429266929626, 0.6623565554618835, 0.5375367403030396, 0.5874564051628113, 0.5803114771842957, 0.5707547664642334, 0.6120689511299133, 0.684018075466156, 0.7392414212226868, 0.6069385409355164]","[[ 2.26922787e-03  7.30580201e-03  1.32008422e-02 ...  4.18479739e-03
   3.14430306e-04  2.83333374e-03]
 [-4.48677227e-03 -6.64603897e-03 -7.51348909e-03 ... -1.14633567e-02
  -1.16351821e-02 -7.44546216e-03]
 [ 1.22754723e-02  1.68566406e-02  1.62549764e-02 ...  1.84983686e-02
   1.79106519e-02  1.71141848e-02]
 [ 1.18683577e-02  3.06765735e-03  3.63588333e-05 ... -5.37493825e-03
  -3.36980820e-03  2.33842432e-03]
 [ 3.21968880e-03  1.24160154e-04 -1.59483775e-03 ...  6.41730074e-03
   6.14538080e-03  4.28046851e-03]
 [ 3.13477777e-03  3.64752673e-03  4.77883220e-03 ...  8.84514302e-05
   9.36113298e-04 -1.84234232e-05]]",143.5546875,-102.43674
jazz,19,1001.763198,34965.516,"[0.4405321776866913, 0.42699384689331055, 0.3973594605922699, 0.43841761350631714, 0.45413655042648315, 0.43145325779914856, 0.4132964313030243, 0.3386166989803314, 0.3632623255252838, 0.36766982078552246, 0.3706498444080353, 0.3602237403392792]","[[-6.40292111e-03 -8.60078726e-03 -8.67936963e-03 ...  1.04943146e-02
   9.06847855e-03  7.32196832e-03]
 [-3.27975331e-03 -2.16689416e-03 -3.44737788e-03 ...  3.71483669e-03
   2.33303306e-03  2.04940206e-03]
 [-7.64930993e-03 -6.87475502e-03 -3.48938257e-03 ... -8.79131258e-04
  -5.46084344e-03  6.64740801e-04]
 [ 1.40950978e-02  7.51822442e-03  1.12141743e-02 ... -2.19051540e-03
  -5.43059409e-03  1.49798393e-03]
 [ 1.57183497e-03  5.97807673e-04 -1.84212245e-03 ...  2.27116458e-03
   1.03510564e-03 -7.54929872e-06]
 [ 5.33156097e-04 -7.41172582e-04 -5.82652166e-04 ... -1.85840949e-03
  -1.54074281e-03 -2.65240669e-05]]",120.1853198,-66.95966
jazz,20,583.7964722,28024.229,"[0.44038358330726624, 0.43454039096832275, 0.41397374868392944, 0.3985900580883026, 0.4921191334724426, 0.45637747645378113, 0.46881234645843506, 0.5115998387336731, 0.528266966342926, 0.5594571232795715, 0.4555622935295105, 0.4321933388710022]","[[ 6.58288447e-04  9.39288571e-04 -9.15637888e-04 ...  3.19010840e-03
   1.57878817e-04  1.75948313e-03]
 [ 1.08986588e-03  2.52905614e-03  2.47391904e-03 ...  7.08871666e-04
  -4.74945905e-05  3.58382023e-04]
 [ 1.63492560e-03  3.59374285e-03  4.55686450e-03 ...  4.89104539e-03
   5.09203970e-03  1.92208588e-03]
 [ 4.18912619e-03  2.39681453e-03  3.62610817e-03 ...  5.87478280e-04
  -2.15809047e-03 -1.99936330e-04]
 [ 1.08445031e-03 -5.06583754e-04  5.06174027e-04 ...  3.56972784e-03
   3.10189393e-03  1.05602752e-03]
 [ 2.07740813e-05  5.85798174e-04  1.12032518e-04 ...  1.96504220e-03
   1.93015300e-03  1.17551722e-03]]",123.046875,-98.79848
jazz,21,2899.233425,41130.87,"[0.6214429140090942, 0.5950661301612854, 0.590904176235199, 0.5512375831604004, 0.6987589597702026, 0.744425892829895, 0.6229608058929443, 0.6384168267250061, 0.7364749908447266, 0.7880429625511169, 0.7006120681762695, 0.6004441976547241]","[[ 1.63652015e-03  9.89323916e-06  1.56489765e-03 ...  1.49824169e-02
   1.52616389e-02  1.51487748e-02]
 [-2.15435802e-03 -6.50332056e-03 -7.60415888e-03 ... -3.40110040e-03
  -5.13960906e-03 -3.30460848e-03]
 [ 1.23391077e-02  2.03195885e-02  2.50804201e-02 ...  1.83708966e-02
   1.39929950e-02  4.97963279e-03]
 [-2.65932828e-03 -2.08276510e-03  2.38697231e-03 ... -1.23653039e-02
  -9.97510552e-03 -9.09857452e-03]
 [ 4.30949782e-03  1.52068363e-03  2.46902396e-03 ...  1.67678313e-03
   2.52685352e-03  7.71240229e-03]
 [-1.29928812e-04  1.31103955e-03  1.72417052e-03 ... -5.39397448e-03
  -4.28728014e-03 -2.52024457e-03]]",120.1853198,-88.32785
jazz,23,1416.546825,37250.88,"[0.39951056241989136, 0.5264478325843811, 0.3762724995613098, 0.4891873896121979, 0.4332989454269409, 0.4776126444339752, 0.3203233778476715, 0.3218788206577301, 0.3767716586589813, 0.33322274684906006, 0.31422895193099976, 0.3256249725818634]","[[-0.00047296 -0.00129244  0.00061373 ...  0.00141022  0.00241526
   0.00337619]
 [ 0.00605833  0.00715636  0.00783622 ... -0.00405319 -0.005153
  -0.00634157]
 [-0.00837352 -0.00492789 -0.00261319 ...  0.01799598  0.01625498
   0.01411665]
 [ 0.01004463  0.01092456  0.01195464 ...  0.0026771   0.00416146
   0.0045604 ]
 [ 0.00560085  0.0068973   0.00586932 ...  0.00159422  0.00282326
   0.00225232]
 [-0.00388627 -0.00343707 -0.00314277 ...  0.00122359  0.00135424
   0.00085345]]",114.84375,-43.59457
jazz,24,1465.460694,40692.254,"[0.5744115710258484, 0.503847599029541, 0.5337761640548706, 0.5764914751052856, 0.5396483540534973, 0.5336825847625732, 0.5188159346580505, 0.5442012548446655, 0.5536209940910339, 0.5727604031562805, 0.5810046195983887, 0.6208585500717163]","[[ 0.00207489  0.00211925  0.00221985 ...  0.00531326  0.00612108
   0.00431764]
 [-0.00442464 -0.00101365 -0.00220668 ...  0.00346015  0.00402426
   0.0047477 ]
 [ 0.00378013  0.00500571  0.00388519 ... -0.00927472 -0.0118579
  -0.00433676]
 [ 0.00092491  0.00055376 -0.00436775 ...  0.02744448  0.02378131
   0.01776378]
 [ 0.00230975  0.00375093  0.00559617 ...  0.00887411  0.00948024
   0.00909773]
 [ 0.00140576  0.00169709  0.0039554  ... -0.00115516 -0.00032987
  -0.00020948]]",107.6660156,-88.16531
jazz,25,1047.399539,35059.16,"[0.4402773976325989, 0.43780624866485596, 0.3864814341068268, 0.46428602933883667, 0.41381070017814636, 0.45312848687171936, 0.6445805430412292, 0.5118917226791382, 0.4634665548801422, 0.43569618463516235, 0.4692055284976959, 0.3918079137802124]","[[ 5.70087257e-03  8.82688042e-03  7.43203370e-03 ...  2.18651813e-03
   7.60889971e-04  2.66628773e-03]
 [ 7.93539115e-05  4.44318891e-03  2.76531507e-03 ...  2.55285947e-04
  -2.78991697e-03  2.04544084e-04]
 [-6.16990030e-04 -3.33834440e-03  1.06173009e-03 ... -7.89824873e-03
  -1.20984763e-03  3.69839370e-04]
 [-4.43417579e-03 -8.33010674e-03 -1.01466626e-02 ... -3.80203128e-04
  -8.02926719e-04  2.19628215e-03]
 [ 3.86783481e-03  4.24413831e-03  3.74823327e-03 ...  9.59438439e-05
   1.92911682e-03  1.17413533e-03]
 [-5.29206917e-03 -4.82543930e-03 -3.99016216e-03 ... -1.68723427e-03
  -2.27906555e-03 -1.65811554e-03]]",135.9991776,-61.559155
jazz,27,980.5977893,43994.125,"[0.5298476219177246, 0.5427314639091492, 0.5474130511283875, 0.5292028188705444, 0.4973711371421814, 0.5411904454231262, 0.5598363280296326, 0.6490470767021179, 0.5943847894668579, 0.5338615775108337, 0.5242564082145691, 0.4662909507751465]","[[ 7.97671324e-04 -1.65683231e-03  3.39478088e-03 ... -1.67614280e-03
  -2.41525463e-03 -3.32139016e-03]
 [ 1.17202585e-03 -4.74933842e-03 -7.02980639e-03 ...  2.77210680e-03
   6.12051533e-05  2.11733383e-03]
 [-3.45147401e-03  9.98316705e-03  1.79116279e-02 ...  1.59429461e-02
   2.05428600e-02  1.30254105e-02]
 [-1.48437172e-03 -6.81961328e-03 -7.15918839e-03 ...  4.53534722e-03
   7.08474219e-03  7.20821321e-03]
 [ 6.41963973e-03  9.10689326e-03  6.99197981e-03 ... -3.62043719e-03
  -5.89292451e-03 -4.18807993e-03]
 [ 3.36818025e-03  6.58586621e-04 -1.28447264e-03 ... -2.63480470e-03
   2.49911100e-04  2.86649913e-04]]",139.6748311,-93.40659
jazz,28,1322.779943,37907.246,"[0.44908949732780457, 0.4256495535373688, 0.4421916902065277, 0.4890480935573578, 0.4706476628780365, 0.48108845949172974, 0.43666598200798035, 0.49723005294799805, 0.5122979283332825, 0.4888286292552948, 0.52756667137146, 0.4759424328804016]","[[ 9.19253504e-03  9.90185127e-03  1.19017534e-02 ...  3.18533857e-03
   3.68946252e-03  5.11906569e-03]
 [ 9.10241215e-04 -3.12714326e-05 -2.43413088e-03 ...  1.56564638e-03
   1.67745856e-03 -1.96734594e-03]
 [-3.46647948e-03 -2.59529799e-03 -3.16052139e-03 ...  1.69238448e-03
  -2.06334144e-03 -2.94119120e-04]
 [-7.11867213e-03 -7.27799535e-03 -1.19737759e-02 ...  4.44145501e-03
   2.56723911e-03  2.80497223e-03]
 [ 6.86250288e-03  7.68048876e-03  6.65834597e-03 ...  1.74704968e-03
   3.31031264e-03  7.17341462e-04]
 [-3.88023071e-03 -3.17439064e-03 -2.89731100e-03 ...  8.12076032e-05
   6.42480329e-04 -1.44403987e-03]]",132.5120192,-62.741955
jazz,29,1546.569571,43306.164,"[0.5258681178092957, 0.58889240026474, 0.5407423973083496, 0.5579553842544556, 0.5160753130912781, 0.515606701374054, 0.5306789875030518, 0.5182300806045532, 0.5397226214408875, 0.5026949048042297, 0.5067989230155945, 0.502590000629425]","[[-6.21125732e-06  9.75072757e-04 -1.14402833e-03 ...  5.65668830e-03
   5.09501400e-03  5.80378976e-03]
 [-5.00463500e-03 -2.58368569e-03 -8.23051590e-03 ... -9.71780964e-03
  -8.57385111e-03 -9.67315883e-03]
 [ 4.32460010e-03  6.96947426e-03  1.46979094e-03 ...  2.00344324e-02
   9.30220634e-03  4.26008552e-03]
 [-2.18950212e-04 -3.15497816e-03  7.40312785e-03 ...  4.94416058e-03
   6.85839355e-03  1.10415071e-02]
 [ 3.57457359e-03  8.44101931e-04  3.70625078e-03 ...  4.84444629e-03
   4.48330590e-03  2.05963258e-03]
 [ 1.06736273e-03  1.23366341e-03  3.60563211e-03 ... -3.30663659e-03
  -4.45735268e-03 -1.02151372e-03]]",112.3471467,-70.45285
jazz,30,1529.532492,31936.396,"[0.4139241874217987, 0.4540155529975891, 0.4442712068557739, 0.40266135334968567, 0.5011826753616333, 0.43101951479911804, 0.3560832738876343, 0.3583589792251587, 0.4170430600643158, 0.5159910917282104, 0.41930869221687317, 0.3782466948032379]","[[ 0.00062654 -0.00331969 -0.00715004 ...  0.00132545  0.0008569
   0.0019411 ]
 [ 0.00267565  0.00383744  0.00266753 ...  0.00220632  0.00230854
   0.00182103]
 [ 0.0012385   0.00305294  0.00360075 ... -0.00231008  0.00329202
   0.00355447]
 [-0.00670072 -0.00295535 -0.00736566 ...  0.00588384  0.00370892
   0.00621925]
 [ 0.00690189  0.00681962  0.0043167  ...  0.00356629  0.00231514
   0.00269897]
 [ 0.00527708  0.00577864  0.00603127 ...  0.00128804  0.00092828
   0.00035864]]",126.0480183,-54.945717
jazz,32,961.0664642,41541.246,"[0.4575403928756714, 0.4643513262271881, 0.507271945476532, 0.42621228098869324, 0.4574251174926758, 0.4492455720901489, 0.5194835066795349, 0.5122545957565308, 0.469637393951416, 0.48742765188217163, 0.43861737847328186, 0.47235941886901855]","[[ 0.0020751   0.00164219  0.00205213 ...  0.00057695  0.00029205
   0.00108024]
 [ 0.00212332  0.0038851   0.00366363 ... -0.00288736 -0.00252453
  -0.00279865]
 [-0.00321906 -0.00629303 -0.00662389 ...  0.0105783   0.00578865
   0.00304557]
 [ 0.01188551  0.01055852  0.01198347 ... -0.00049192  0.00325513
   0.00077506]
 [ 0.00326513  0.00357295  0.00457373 ...  0.00485573  0.00574047
   0.00419918]
 [-0.00232907 -0.00208261 -0.00293359 ...  0.00066391  0.00065528
  -0.00034143]]",129.1992188,-67.85577
jazz,33,718.1921172,33482.57,"[0.4496151804924011, 0.47752925753593445, 0.44141820073127747, 0.4986426830291748, 0.45204731822013855, 0.4281447231769562, 0.41860705614089966, 0.4431910514831543, 0.48770591616630554, 0.5311423540115356, 0.5307556986808777, 0.4427400529384613]","[[ 1.18139279e-02  1.37174657e-02  1.43496091e-02 ... -7.01782036e-03
  -4.26067091e-03  1.10277020e-03]
 [-2.98813682e-03 -2.21075535e-03 -2.51995554e-03 ...  1.11192575e-03
   2.25074727e-04 -3.26090015e-03]
 [ 5.22007793e-03  7.62060285e-03  2.04271078e-03 ...  1.99768320e-02
   1.05485618e-02  7.44536519e-05]
 [ 9.11890715e-03  9.87501442e-03  9.78079438e-03 ...  2.27019265e-02
   2.39991397e-02  1.69927031e-02]
 [ 2.04741175e-03  2.06256520e-03  2.78491694e-04 ...  5.34510029e-03
   3.56881805e-03  1.62824501e-03]
 [-1.05123408e-03  3.28935683e-04  5.36460429e-04 ... -4.99414466e-03
  -6.29662350e-03 -2.58282386e-03]]",95.703125,-104.25225
jazz,34,1581.578018,47377.664,"[0.4979572892189026, 0.384482741355896, 0.4437583386898041, 0.6057844758033752, 0.495397686958313, 0.614886462688446, 0.47324761748313904, 0.5123530626296997, 0.6244205236434937, 0.5093364715576172, 0.5309815406799316, 0.44762763381004333]","[[-0.00395139 -0.00878288 -0.00950259 ...  0.01284565  0.01407596
   0.00725313]
 [-0.00923026 -0.01230023 -0.00944759 ... -0.01063929 -0.00375114
  -0.00279794]
 [-0.00462898 -0.01045915 -0.00256543 ...  0.00342868  0.00408706
   0.00642255]
 [ 0.00843189  0.01135169  0.01701937 ... -0.00870714 -0.00872434
  -0.00416896]
 [ 0.00735347  0.00689944  0.00612432 ...  0.00550805  0.00484978
   0.0039258 ]
 [ 0.00125974  0.0047934   0.00431726 ...  0.00292492  0.00178576
   0.00212777]]",129.1992188,-100.510826
jazz,35,709.7719593,25925.172,"[0.5567383766174316, 0.4028652608394623, 0.49088603258132935, 0.38435742259025574, 0.4704205095767975, 0.38688138127326965, 0.38799530267715454, 0.45330220460891724, 0.3673769235610962, 0.4775843322277069, 0.42617908120155334, 0.5193081498146057]","[[ 3.38748096e-03  2.18214500e-03  5.80685391e-03 ... -3.10350159e-03
  -2.01092043e-03 -1.38817146e-03]
 [-2.93459161e-03 -1.46253421e-03 -2.03239083e-03 ...  2.79235596e-03
   1.97244880e-03  3.31459560e-03]
 [ 1.75669193e-02  2.02429667e-02  2.12074742e-02 ...  6.43660128e-03
   9.49779898e-03  4.56438214e-03]
 [ 1.09527260e-03  8.92276317e-03  9.57886875e-03 ...  6.34852052e-03
   8.23829323e-03  5.07058948e-03]
 [ 1.48921209e-03  2.71867023e-03  5.46865715e-03 ... -1.96516634e-03
  -1.31401351e-03 -8.20499080e-04]
 [ 9.84068960e-04  2.61906162e-03  2.51446478e-03 ...  8.54246318e-05
  -9.47209075e-04 -4.39986587e-04]]",139.6748311,-100.17013
jazz,36,2007.536869,39785.633,"[0.48551809787750244, 0.4887152910232544, 0.6176499128341675, 0.4437791705131531, 0.45974329113960266, 0.6024564504623413, 0.40359705686569214, 0.5003343224525452, 0.4579203426837921, 0.5652396082878113, 0.6695989370346069, 0.4402356743812561]","[[ 1.40873722e-03 -3.81036619e-04  6.72536009e-05 ...  1.84859676e-03
   2.56036186e-03  1.77746011e-04]
 [-5.16527253e-03 -2.69306825e-03 -4.44894279e-03 ... -6.27117604e-03
  -6.16643594e-03 -5.29803663e-03]
 [ 8.69126618e-03  1.08463764e-02  6.01907074e-03 ...  1.67922750e-02
   1.54874623e-02  1.17758512e-02]
 [ 2.96667963e-03  4.80090827e-03  2.46505439e-03 ...  5.59777766e-03
   6.01228327e-03  2.48346478e-03]
 [ 1.38107968e-03  2.12128842e-03  1.68576808e-03 ... -3.70938342e-04
  -1.06671914e-03 -1.11992233e-03]
 [ 6.97540119e-04  1.74321234e-04 -8.76840204e-05 ...  5.11823408e-03
   4.53902967e-03  3.55912372e-03]]",126.0480183,-42.871716
